sample,host,viruses with contigs,count_viruses
105447-003-006,ipomaea batatas,"[['Sweet potato chlorotic stunt virus'], ""'105447-003-006_6374951_(trimmed_pairs)_contig_312_(7655..7930)_consensus_chunk593', '105447-003-006_6374951_(trimmed_pairs)_contig_312_(2..801)_consensus_chunk590', '105447-003-006_6374951_(trimmed_pairs)_contig_247_(1..3671)_consensus_chunk452', '105447-003-006_6374951_(trimmed_pairs)_contig_312_(823..6171)_consensus_chunk591', '105447-003-006_6374951_(trimmed_pairs)_contig_312_(6174..7643)_consensus_chunk592', '105447-003-006_6374951_(trimmed_pairs)_contig_194_(64..4161)_consensus_chunk365', '105447-003-006_6374951_(trimmed_pairs,_sampled)_contig_547_(321..430)_consensus_chunk625'"", ['Sweet potato virus G'], ""'105447-003-006_6374951_(trimmed_pairs)_contig_3_(4..10924)_consensus_chunk4', '105447-003-006_6374951_(trimmed_pairs,_sampled)_contig_2_(6..10791)_consensus_chunk1'"", ['Sweet potato badnavirus B'], ""'105447-003-006_6374951_(trimmed_pairs)_contig_39386_(322..779)_consensus_chunk68146', '105447-003-006_6374951_(trimmed_pairs)_contig_21615_(1452..2243)_consensus_chunk44655', '105447-003-006_6374951_(trimmed_pairs)_contig_21615_(2500..2672)_consensus_chunk44658'""]"
105447-006-002,capsicum,"[['Siphoviridae sp.'], ""'105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_20670_(185..419)_consensus_chunk37934', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_20670_(11..172)_consensus_chunk37932'"", ['Pepper cryptic virus 2'], ""'105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_33_(1..1443)_consensus_chunk96', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_150_(3..1586)_consensus_chunk394', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_46_(1035..1154)_consensus_chunk97', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_46_(836..947)_consensus_chunk94'"", ['Bell pepper alphaendornavirus'], ""'105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_77_(8..14707)_consensus_chunk234', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_38_(292..2326)_consensus_chunk78', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_38_(3667..3840)_consensus_chunk84', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_38_(4364..4501)_consensus_chunk91', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_148_(749..856)_consensus_chunk176', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_168_(783..1399)_consensus_chunk191', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_168_(538..688)_consensus_chunk190', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_24_(1287..1471)_consensus_chunk35', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_148_(1997..2128)_consensus_chunk180', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_148_(260..662)_consensus_chunk173', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_24_(17..909)_consensus_chunk33', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_38_(4055..4277)_consensus_chunk88', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_61_(166..312)_consensus_chunk115'"", ['Pepper cryptic virus 1'], ""'105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_1872_(88..1628)_consensus_chunk5238', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_240_(32..1487)_consensus_chunk609', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_33_(488..687)_consensus_chunk71'"", ['Insect narna-like virus 1'], ""'105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_11903_(2..227)_consensus_chunk26489', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_387_(226..436)_consensus_chunk974', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_927_(1..380)_consensus_chunk2532', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_924_(7..359)_consensus_chunk2512', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_24_(2..3052)_consensus_chunk61', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_387_(1..138)_consensus_chunk973', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_90_(1..2413)_consensus_chunk295', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_91_(27..1375)_consensus_chunk296', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_56_(3..2886)_consensus_chunk109', '105447-006-002_67211400_Capsicum_(trimmed_pairs,_sampled)_contig_7_(9..2209)_consensus_chunk8'"", ['Capsicum annuum amalgavirus 1'], ""'105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_276_(131..282)_consensus_chunk725', '105447-006-002_67211400_Capsicum_(trimmed_pairs)_contig_276_(304..454)_consensus_chunk726'""]"
105447-006-003,capsicum,"[['Siphoviridae sp.'], ""'105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_20856_(138..244)_consensus_chunk37375', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_32082_(95..389)_consensus_chunk50145', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_33116_(68..181)_consensus_chunk51188', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_32082_(449..586)_consensus_chunk50147', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_1692_(105..291)_consensus_chunk3828', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_32082_(776..884)_consensus_chunk50149', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_15729_(217..344)_consensus_chunk30229', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_35785_(240..897)_consensus_chunk53509', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_33116_(297..592)_consensus_chunk51189', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_35785_(931..1173)_consensus_chunk53510', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_49730_(89..315)_consensus_chunk62182', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_66633_(108..237)_consensus_chunk68171', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_6583_(8..260)_consensus_chunk14101', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_32082_(957..1150)_consensus_chunk50152'"", ['Pepper cryptic virus 2'], ""'105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_49_(35..1622)_consensus_chunk118', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_303_(8..1500)_consensus_chunk754', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_138_(11..1247)_consensus_chunk185', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_314_(478..582)_consensus_chunk309'"", ['Pepper cryptic virus 1'], ""'105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_667_(31..1523)_consensus_chunk1611', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_23_(1..1531)_consensus_chunk55', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_239_(63..213)_consensus_chunk264', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_121_(20..1230)_consensus_chunk169', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_239_(218..639)_consensus_chunk265'"", ['Insect narna-like virus 1'], ""'105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_13_(306..2767)_consensus_chunk31', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_74_(23..3078)_consensus_chunk156', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_27_(1..2399)_consensus_chunk42', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_59_(2..2984)_consensus_chunk77'"", ['Myoviridae sp.'], ""'105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_59744_(191..382)_consensus_chunk66228', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_44387_(363..472)_consensus_chunk59293', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_5469_(49..269)_consensus_chunk11991', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_141_(240..1686)_consensus_chunk343', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_5469_(272..398)_consensus_chunk11992', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_32696_(1264..1619)_consensus_chunk50777', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_254_(5..1098)_consensus_chunk619', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_25628_(649..748)_consensus_chunk43520', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_75420_(245..371)_consensus_chunk69796', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_25628_(459..645)_consensus_chunk43519', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_25827_(34..368)_consensus_chunk43783', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_22940_(139..407)_consensus_chunk40203', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_32696_(501..1153)_consensus_chunk50776', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_19505_(14..252)_consensus_chunk35557', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_29584_(523..776)_consensus_chunk47738', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_7656_(633..738)_consensus_chunk16350', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_26548_(186..293)_consensus_chunk44543', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_18450_(15..852)_consensus_chunk34127', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_31229_(251..527)_consensus_chunk49307', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_59744_(410..607)_consensus_chunk66229'"", ['Bell pepper alphaendornavirus'], ""'105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_12_(10902..14626)_consensus_chunk29', '105447-006-003_67211419_Capsicum_(trimmed_pairs)_contig_12_(3..10838)_consensus_chunk28', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_8_(486..3394)_consensus_chunk9', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_8_(3936..4772)_consensus_chunk11', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_8_(6552..9549)_consensus_chunk16', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_8_(9706..11277)_consensus_chunk17', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_8_(58..363)_consensus_chunk6', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_8_(3417..3774)_consensus_chunk10', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_8_(4945..6523)_consensus_chunk15', '105447-006-003_67211419_Capsicum_(trimmed_pairs,_sampled)_contig_8_(11367..14701)_consensus_chunk18'""]"
105447-006-004,capsicum,"[['Siphoviridae sp.'], ""'105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_12764_(9..467)_consensus_chunk33495'"", ['Pepper cryptic virus 2'], ""'105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_1320_(5..1502)_consensus_chunk3382', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_374_(35..1621)_consensus_chunk944', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_17_(887..1263)_consensus_chunk38', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_17_(401..815)_consensus_chunk35', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_17_(233..394)_consensus_chunk34'"", ['Bell pepper alphaendornavirus'], ""'105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_116_(8530..14693)_consensus_chunk291', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_116_(18..8488)_consensus_chunk290', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_111_(1725..2494)_consensus_chunk199', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_45_(7206..7339)_consensus_chunk110', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_40_(2229..2334)_consensus_chunk90', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_40_(2859..3026)_consensus_chunk93', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_45_(249..1548)_consensus_chunk96', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_45_(4978..6160)_consensus_chunk103', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_45_(2315..4683)_consensus_chunk101', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_111_(113..1595)_consensus_chunk197', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_45_(6605..6834)_consensus_chunk105', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_45_(6878..7110)_consensus_chunk107', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_45_(6190..6340)_consensus_chunk104', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_40_(9..926)_consensus_chunk85', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_40_(1150..2121)_consensus_chunk87'"", ['Pepper cryptic virus 1'], ""'105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_916_(70..1558)_consensus_chunk2366', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_585_(406..1941)_consensus_chunk1483', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_108_(1138..1496)_consensus_chunk196', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_108_(704..1064)_consensus_chunk193'"", ['Insect narna-like virus 1'], ""'105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_271_(1..324)_consensus_chunk653', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_28_(21..3052)_consensus_chunk80', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_29_(1..267)_consensus_chunk81', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_271_(349..582)_consensus_chunk654', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_73_(23..2486)_consensus_chunk179', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_210_(67..415)_consensus_chunk515', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_22_(3..2392)_consensus_chunk46', '105447-006-004_67211427_Capsicum_(trimmed_pairs,_sampled)_contig_59_(2..3033)_consensus_chunk143'"", ['Myoviridae sp.'], ""'105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_550_(12..337)_consensus_chunk1357', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_550_(416..1036)_consensus_chunk1359', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_16234_(65..215)_consensus_chunk40619'"", ['Capsicum annuum amalgavirus 1'], ""'105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_12856_(1966..2629)_consensus_chunk33704', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_12856_(690..856)_consensus_chunk33701', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_12856_(299..649)_consensus_chunk33700', '105447-006-004_67211427_Capsicum_(trimmed_pairs)_contig_12856_(2765..2872)_consensus_chunk33708'""]"
105447-006-005,capsicum,"[['Insect narna-like virus 1'], ['Capsicum annuum amalgavirus 1'], ['Bacopa chlorosis virus']]"
105447-006-006,capsicum,"[['Siphoviridae sp.'], ['Myoviridae sp.']]"
105447-006-007,citrullus lanatus,"[['Cucurbit yellow stunting disorder virus'], ""'105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(1252..1675)_consensus_chunk62872', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(2758..2996)_consensus_chunk62880', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(2309..2523)_consensus_chunk62876', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(1704..2018)_consensus_chunk62873', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(2555..2709)_consensus_chunk62878', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(3608..3891)_consensus_chunk62888', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(4527..4842)_consensus_chunk62890', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_8132_(179..7593)_consensus_chunk28104', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(7300..8005)_consensus_chunk62906', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(5293..5444)_consensus_chunk62895', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(6236..6632)_consensus_chunk62902', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(6820..7292)_consensus_chunk62905', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(59..298)_consensus_chunk62867', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(305..1192)_consensus_chunk62868', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(2024..2248)_consensus_chunk62874', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(8009..8817)_consensus_chunk62907', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(4124..4437)_consensus_chunk62889', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(5995..6145)_consensus_chunk62899', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(4872..5080)_consensus_chunk62891', '105447-006-007_67211381_Citrullus_lanatus_(trimmed_pairs)_contig_19567_(5526..5986)_consensus_chunk62898'""]"
105447-006-008,citrullus lanatus,"[['Watermelon mosaic virus'], ""'105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(1471..1633)_consensus_chunk2339', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(4857..5046)_consensus_chunk2363', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(3038..3291)_consensus_chunk2345', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(6490..7106)_consensus_chunk2369', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(1922..2081)_consensus_chunk2342', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(4218..4385)_consensus_chunk2356', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(9324..9877)_consensus_chunk2386', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(670..1176)_consensus_chunk2336', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(5158..5986)_consensus_chunk2364', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(8428..9321)_consensus_chunk2385', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(1704..1886)_consensus_chunk2341', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(1212..1446)_consensus_chunk2338', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(7112..7317)_consensus_chunk2370', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(2208..2575)_consensus_chunk2344', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(8233..8384)_consensus_chunk2383', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(45..162)_consensus_chunk2333', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(3557..3709)_consensus_chunk2349', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_728_(231..539)_consensus_chunk2335'"", ['Alternanthera mosaic virus'], ""'105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_28976_(1080..1182)_consensus_chunk80403', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_62444_(375..529)_consensus_chunk119697', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_47016_(225..326)_consensus_chunk108100', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_28976_(6..162)_consensus_chunk80399', '105447-006-008_67211398_Citrullus_lanatus_(trimmed_pairs)_contig_28976_(344..589)_consensus_chunk80400'""]"
105447-006-009,solanum lycopersicum,"[['Tomato mottle mosaic virus'], ""'105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_31529_(1..332)_consensus_chunk64082', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_44756_(249..368)_consensus_chunk72993', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_1495_(78..239)_consensus_chunk4028', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_15_(2777..5713)_consensus_chunk42', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_15_(283..2711)_consensus_chunk41', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs,_sampled)_contig_2_(15..6374)_consensus_chunk2'"", ['Southern tomato virus'], ""'105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_972_(10..3348)_consensus_chunk2547'"", ['Bacopa chlorosis virus'], ""'105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_30603_(1060..1222)_consensus_chunk63219', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_30603_(1394..1545)_consensus_chunk63220', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_30603_(1771..2223)_consensus_chunk63222'"", ['Alternanthera mosaic virus'], ""'105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_3640_(5068..5244)_consensus_chunk10350', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_3640_(3152..3390)_consensus_chunk10344', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_3640_(3425..4864)_consensus_chunk10345', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_3640_(6201..6570)_consensus_chunk10353', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_3640_(2..3070)_consensus_chunk10342', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_3640_(5248..5406)_consensus_chunk10351'"", ['Broad bean wilt virus 1'], ""'105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_4172_(1106..1245)_consensus_chunk11865', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_4172_(1323..1550)_consensus_chunk11869', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_18069_(1259..1406)_consensus_chunk45711', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_18069_(1094..1227)_consensus_chunk45710', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_7642_(328..456)_consensus_chunk22072', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_4172_(1560..1769)_consensus_chunk11870', '105447-006-009_67211451_Solanum_lycopersicum_(trimmed_pairs)_contig_4172_(766..971)_consensus_chunk11862'""]"
105447-006-010,solanum lycopersicum,"[['Siphoviridae sp.'], ['Southern tomato virus'], ['Bacopa chlorosis virus'], ['Alternanthera mosaic virus'], ['Verbena latent virus'], ['Tomato chlorosis virus'], ['Broad bean wilt virus 1'], ['Tomato mosaic virus']]"
